score	review	y
5	재구매 제품이예요~순하다고해서 샀어요.마스크째문에 피부가 예민해져서 피부염도 걸리고 순한걸 찾다가 유튜버개 추천해서 샀는데 좋아요~다만 자꾸 덧발라서 그런가 금방 다 쓰더라구요^^	1
5	촉촉한데 유분기 있어요 향은 좀 호불호 있을 것 같습니다 배송도 빠르고 만족합니다	1
5	아이가 사용하기 편해보여서 구입했어요. 애기때부터 그린핑거제품 많이 사용했어서 만족해요.	1
5	너무 순해요 아이가 쓰기에도 좋을거 같습니다 위생적으로 바를 수 있어 좋네요	1
5	부드럽고 순하고 좋아요 배송도 마음에 들었구요ㅎㅎ 가볍게 발리는거같아서 만족했어요ㅎㅎ 보통 바르면 끈적임이 있는데 끈적임도 없는거같고 냄새도 좋았어요 다음에 또 구매할게요!!!!	1
5	향 복숭아 향 납니다. 전 좋았는데 엄마는 별로라네요. 무기자차 제형이라 하얗고 좀 뻑뻑하기도 해요. 저 지성인데 바르고 몇 시간 지나니 뭔가 건조해지는 느낌이…. 그래도 순하고 이렇게 찍어서 바를 수 있는 선팩트가 몇 없어서 나름 만족해요…!	1
5	인생선쿠션에요ㅠㅠㅠ진짜ㅠㅠㅠㅠ 향 달달한 인공적인 복숭아향인ㄷ 거슬리진않구여 백탁도 그렇게 심하지않고여 촉촉하구요 16그램이나 들어있어서 다른 선쿠션보다 양 많구여 하 단종금지ㅜㅜ	1
5	촉촉이긴한데 그렇다고 너무 기름지진않아요 백탁도 없는 편이고 16g이라 양도 많고 눌러쓰는 선팩트라 좋아요	1
5	성분이 좋은 거 같아서 계속 쓰고 있어요! 튜브로 된 선크림은 손에 짜면 묻어서 손이 잘 안갔었는데 팩트로 두드리니까 훨씬 편해요!! 백탁은 너무 심한 것 같진 않고 그냥 자연스러운 정도입니다. 향은 호불호 갈릴 듯 한데 저는 그냥 나쁘지 않았어요.	1
5	딸 얼굴이 햇빛에 너무 그을려서 얼른 구매했네요. 바른후 보니 촉촉해 보이고 자외선 차단도 잘되는거 같아요	1
5	선쿠션인데 다른제품에 비해 너무 촉촉해서 만족하는 상품.향도 약간 복숭아향 남. 양이 적어서 아쉬운 상품.	1
5	배송이 늦어져 아쉬웠지만 아이들이 쓰기에도 좋게 향도 자극적이지 않고 보습력 좋습니다.	1
5	가볍게 툭툭 두드리고 쓸 수 있어서 넘 좋아요 !! 순한 듯 합니다	1
5	우선 휴대하기 편하고 손에 묻히지 않고 자외선 차단할 수 있어 좋습니다. 가볍게 발리는 편이고 살짝 끈적임이 있어 머리카락이 달라 붙을 수는 있는데 크게 문제되지 않습니다. 아이들도 엄마 따라 화장하듯이 바르는게 재미있는지 잘 바릅니다. 유아 전문 브랜드라 제품이 순하고 자극 없어 성인이 바르기에도 좋습니다. 남편도 손에 묻지 않고 거울이 달려 있어 언제 어디서든 쉽게 바를 수 있어 좋다고 챙겨다닙니다.	1
5	중학색이 사용할정도로 자극성이 적어요. 쿠션이라 사용감도 편합니다	1
5	아이발라주는데 조금 하애지고 버들거리는건 많이심하진않아요	1
5	선크림 바르기 귀찮을 때 톡톡 두르려 주기만 하면 돼서 편해요. 향도 괜찮고 순한 편이에요. 백탁이 아주 아주 약간 있어요	1
5	7살 아이용으로 구매했어요 순하고 촉촉해욤 할인해서 저렴하게 구매!	1
5	선크림 요즘 많이 필요한데 제가 피부가 약한 타입이라 다른 선크림을 바르면 트러블 나거나 따갑고 해서 애기들이 쓰는거 샀어요. 피부 민감한 사람들은 이거 사면 좋을것 같아요 ㅎㅎ 그린핑거 브랜드가 애기들이 많이 쓰는 브랜드였던거 같은데 그래서 그런지 더 순한것 같고 그러네요. 가볍게 잘 발리는데 약간 미백효과도 있어요. 전 얼굴이 하얀 편이라 괜찮은데 좀 까만 편이시라면 좀 하얘져서 목까지 다 ㄹ 발라주셔야 할것 같아요. 단점이 있다면 그냥 놔둘때 향은 좋은데 바르면 향이 좀 구립니다... 끈적임은 아무래도 약체형이다보니 처음 바를 때는 좀 끈적이는데 몇 분 지나면 뽀송뽀송해져서 넘 좋아요 ㅎㅎ 빨리 팩트만 따로 팔았으면 좋겠습니다 ㅠㅠㅠ 그리고 썬 쿠션? 그게 빨리 더러워지는 편인것 같아서 좀 짜증이 나실 수도 있습니다..	1
5	촉촉해서 너무 좋았습니다! 순하고 자외선 차단도 잘 되는 것 같아서 좋았어요??	1
5	애기들 쓰는 거 보고 영업당해서 샀는데 향이 넘 달달한 거 빼면 꽤 괜찮음. 리필이랑 본품 올리브영보다 마트가 더 쌈	1
5	아이들이 쓰기애는 썬팩트가 좋다라구요. 직접 손에 묻히지 않고 퍼프로 톡톡 두드려 주면 되어서 얼굴 뿐만 아니라 팔다리에도 톡톡 발라주고 있어요~ 아가들은 면적이 크게 넓지 않으니 퍼프로도 바르기 괜찮아요. 그린핑거 제품이 순하고 가성비 좋아서 구매해보았어요. 백탁 없이 부드럽게 발라지네요~~ 퍼프는 빨아쓰는 것보다 새것으로 쓰는게 좋다고 해서 퍼프는 별도 구매해서 적당히 쓰고 바꿔주었어요. 사실 가성비로 따지면 짜서 쓰는 선크림이 좋지만 ... 팩트는 양이 좀 적지만 사용하기에 너무너무너무 편리해서 가성비 때려부숩니다. ㅎㅎ 향은 거의 없는 것 같고 순한 것 같아요. 그래도 세안할때는 클렌징티슈도 쓰고 페이셜폼도 해서 꼼꼼히 닦아 주었어요~~ 아이가 쓰는 거니 가격과 성분, 품질 모두 따지게 되는데 만족스러웠습니다	1
5	바르자마자 아이가 너무 좋아합니다. 향에 민감한 아이인데 피치향이 난다해요. 저도 맡아보니 싱그러운 향이 기분좋게 해주네요. 선크림은 바르고 나면 자연스럽지 못하고 허~~옇게 되는 경우가  많은데  이제풍은 얼굴 떠보이지 않고   뭉침없이 가볍게  잘 펴발라져요..	1
5	22년 인생 살면서 썬크림은 쓸 수 있는 만큼 많이 썼다고 생각했는데 제 착각이었나 봅니다 최근 친구에게 추천 받아서 구매해서 사용하게 되었는데 자연스럽게 톤업이 되면서 백탁현상이 없는 썬크림은 이게 최고인거 같아요 유명한 썬크림 많이 써봤는데 불편한 점이 한개는 꼭 있었거든요 근데 일리윤 썬크림은 단점 없는 완벽한 썬크림입니다.. 제가 밖에 나가든 나가지 않든 썬크림은 꼭 바르다 보니 양이 많은 것만 찾아서 썼었는데 일리윤 선크림은 적은 양으로도 피부에 가볍게 잘 발리더라구요 제 피부가 약건성 피부라서 조금 매트한거 바르면 바로 갈라지고 백탁현상 올라오거든요 일리윤 선크림은 이런거 신경 안쓰고 편하게 바를 수 있는 제 인생 썬크림이에요.. 로션 안 바르고 바로 써도 촉촉한 썬크림은 처음 봐요.. 그리고 다른 썬크림 들은 바를때나 땀 흘려서 눈에 조금 들어가게되면 엄청 따갑고 충혈되는데 일리윤 선크림은 눈에 들어가도 전혀 자극이 없을 정도로 순합니다 그리고 이름에 이지워시가 들어가 있는 만큼 클렌징 폼으로 잘 지워져요 다른 제품들 증에서도 특출난가 같습니다 세상 사람들이 많이 사용했으면 좋겠어요.. 이 좋은걸 저만 알고 있을 수는 없습니다 많이들 사용하십쇼 다 써도 이것만 살거에요 이런 제품 내주셔서 너무 감사합니다	1
5	선크림이 필요해서 둘러보다가 ‘이지워시’ 라는 말에 혹해서 구매하게된 제품이에요! 민감하고 건성인 피부라 베이스 메이크업 전 선크림을 중요하게 여기고, 깐깐하게 고르는 편인데 이 제품은 정말 만족했어요.  다른 선크림들은 뻑뻑하게 발리는 경우가 많아서 화장을 하지 않으면 딱히 바르지 않는 경우가 많은데,로션처럼 부드럽게 발려 부담스럽지 않아서 그냥 기초 마무리 단계로 매일매일 꾸준하게 발라주고 있어요   마무리감 적당하게 촉촉해서 쿠션이나 파데가 잘 먹더라구용! 백탁이나 톤업 효과는 없어서 깔끔하게 바르기 좋습니다. 사진으로 보이다시피 안바른 쪽보다 훨씬 촉촉한거 보이시죵!! 이지워시라는 말에 맞게 그냥 폼클렌징으로도 잘 지워지는 것 같아서 더욱 만족스러워요.  저처럼 건성이신 분들에게 추천합니다. 베이스 메이크업을 했을때 뜨지 않아요. 민감한 피부라 순한 선크림을 찾으시는 분들께도 강추 드려용!	1
5	얼굴에는 항상 썬크림을 바르는데 몸에 안바르고 다녀서 이제와서 후회하면서 구매했어요 자극적이지 않고 너무 티나게 하얗게 되지 않아서 좋아요 로션처럼 부드럽게 바를수 있어서 아주 맘에 들어요!!	1
5	얼굴 바디까지 바르려고 샀습니다. 펌프형 타입이라 부모님이 쓰기 너무 편하다고 하시네요.	1
3	다 좋은데 눈시림 장난없어요.. 저만 그런건지 눈도 못떴습니다	0
4	바디용으로 적합해요. 개인적으로 눈에 들어갔을때 따가워서 바디용으로만 사용할듯해요	1
4	일리윤 저자극 이지워시 선크림 애기까지 온가족용으로 잘쓰고 있습니다. 저자극 고보습 ㅎ	1
4	전 지성인데 건성이 사용하기 좋을 듯 해요 ㅎㅎ 눈시림이 좀 있습니다 ~	1
5	썬크림인데 번들거리지 않고 촉촉해서 좋아요 펌프형이라 깔끔하게 쓸 수 있어요	1
5	편하게 사용하기 좋아서 구매했어요~! 순하고 만족합니당 !!	1
5	일리윤 제품은 믿고 써요. 순하고 좋아요! 이지워시라고 하니 더 마음에 들어요	1
5	순하고 양이 많아서 퍽퍽 사용할 수 있어요 아주 좋아서 만족합니다	1
1	저랑은 안맞는거같아요 이거바르고부터 얼굴에 빨간 뾰루지? 같은게 엄청 났어요 ㅜㅜ	0
1	건성인데 이거 바르니까 각질 엄청 보여요. 수분 크림 바르고 바르는데도 이러네요. 자작나무 무기자차 괜찮게 써서 샀는데 이건 저한테 너무 안맞아요 ㅠㅜ	0
1	자극 없고 순한건 맞는데, 너무 지저분하게 톤업되고 발림성도 별로고 수분촉촉이라는데.. 촉촉은 속임수.. 촉촉한거 같은데 퍼바르면 건조..	0
1	너어어어엉무 톤업돼서.... 눈가 아래 다크서클 부분에만 발라야 할 것 같아요...... 재구매의사 절대없음 ㅠㅠ	0
1	개 별로니까 사지 마세요. ... 다들 ㅈ갑 지켜 .... 저는 평소 피부화장 대신 ... 선크림만 바르고 댕기는 편이여서 이번에는 톤업되는걸로 샀더니 오마이갓 ...!-!...  톤업은 무슨 ;; 톤업도 잘 안되구 ,, 그냥 핑크 베이스 컬러의 선크림임 .... 돈 아까워용 제발 딴 거 써요	0
1	진짜 별로예요 첨에는 뭐 괜찮운줄 알았는데 그 머냐 이거 바르고 위에 쿠션 좀 팡팡 두둘렸는데 쿠션이 다 뜨고 피지가 진심 심하게 노출이 되는거에요 쿠션이 엄청 좋다고 해서 샀는데... 겁나 실망 근데 학원갈때 선크림 슉 바르고 왓는대 화장실에서 거울 보는데 피지가 완전 다 일어나있었어요 무슨 파데를 쓰면 코에 막 피지 일어난것 처럼 보이는데.. 개 심함 선크림이 쿠션의 단점을 악화시키고 있었어요 ㅠ저는 정말로 비추합니다 백탁이랑 그런거는 없엇고 부드럽게 발리는 편 같았어요 하지만 어느 화장품에도 두루두루 잘 괜찮았던 저의 피부가 빨갛게 다라오고.. 눈이 너무 시리고ㅠ  그리고 저도 눈물이 날정도로 눈이 넘 따갑네요.. 한번도 이런적은 없넜는데 진짜 실망이네요.. 좋은 평이 있어서 살지만 저에게는 진짜 안맞네요 참고로 톤 보정은 있습니다 하지만 비이이추우너	0
1	샘플은 그냥 자작나무 수분선크림을 사용해보고 너무 만족스러워서 매장에 본품 구매하러 갔다가 톤업이 있길래 이게 더 좋겠지 하고 세일도 더 들어가길래 구매를 했는데요. 결론은 최악입니다. 더 세일하는 이유가 있었어요. 여러분 그냥 자작나무 수분선크림으로 구매하세요. 그것도 충분히 톤업이 되구요. 이건 톤업이 아니라 얼굴을 강시로 만듭니다. 하나도 자연스럽지 않구요 제일 최악인건 눈시림과 눈 뻑뻑함이 너무너무너무 심합니다. 제가 눈시림에 예민해서 리뷰 다 읽어보고 구매한건데 얘기가 없더라구요. 근데 통수 맞았어요. 다른 부분이 너무 허옇게 돼서 눈가를 안바를수도 없고 눈가를 바르면 눈이 시리고. 아주 최악입니다. 눈시림 신경쓰시는 분들은 절대 이거 구매하지 마세요. 돈아끼세요 이 리뷰보고. 거기다 제가 건성임에도 이것만 바르면 1시간도 안돼서 무슨 얼굴에 개기름 낀거마냥 기름이....어우	0
2	일주일 이상 사용해 보았는데 트러블이 나서 중단 했습니다. 처금에 제일 알려져 있는 자작나무 선크림을 사려고 했는데 자세히 못보고 톤업 선크림으로 구매를 했는데 반품 귀찮아서 일주일 이상 그냥 사용해 보았더니 트러블 나네요 ㅠㅠ 저한테 안맞는거겠죠 뭐.. 이름은 톤업 선크림인데 엄지 손톱만큼 발라도 생각보다 톤업은 하나도 되지 않았고 발림성은 나쁘지 않았어요.. 근데 제가 지복합성이고 지금 시기가 여름이라 덥고 하니 유분기가 느껴졌고 그래서 트러블이 올라온건지 모르겠네요 다른 기초들은 다 정착했는데 선크림은 뭘 발라도 트러블이 올라와서 맞는거 찾기가 힘드네요 다음에는 자작나무 요즘 유명한 그 선크림을 다시 사봐야 하나 고민이에요 부드럽게 발리고 백탁은 없고 건성인 피부이신 분들에겐 잘 맞을수도 있을 것 같아요	0
